Replicate Name,File Name,Sample Type,Isotope Label Type,Fragment Ion Type,Transition Note,Analyte Concentration,Molecule List Name,Molecule Name,Precursor Mz,Product Mz,Points Across Peak,Background,Area,Fwhm
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,17,0,0,0.12
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,19,0,0,0.12
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,18,0,0,0.12
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,21,0,0,0.12
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyD5,precursor,,,molecules,putrescine 2,300.1766,300.1766,22,0,0,0.12
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,52,0,0,0.25
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,45,0,0,0.25
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,precursor,,5,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,2967,0.01
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,precursor,,10,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,50,0,63922,0.07
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,precursor,,20,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,49,0,121415,0.1
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,precursor,,30,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,48,0,131948,0.09
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,precursor,,50,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,47,0,308120,0.09
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,precursor,,70,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,47,0,405869,0.1
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,precursor,,85,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,46,0,498338,0.1
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,precursor,,100,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,46,0,412619,0.1
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,precursor,,300,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,1698591,0.1
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,precursor,,500,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,41,0,4199325,0.1
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,precursor,,700,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,40,0,4667481,0.1
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,precursor,,1000,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,40,0,7956214,0.1
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,precursor,,3000,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,38,0,18061632,0.1
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,precursor,,7000,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,36,0,42706036,0.1
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,41,0,0,0.26
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,40,0,0,0.25
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,41,0,0,0.25
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,44,0,415,0.01
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,349,0.01
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,48,0,0,0.25
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,44,0,0,0.26
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.25
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,45,0,311,0.01
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.25
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,44,0,0,0.25
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,44,0,442,0.01
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,51,0,0,0.26
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.26
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.26
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.26
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,39,0,0,0.26
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,39,0,0,0.26
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,40,0,0,0.26
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.26
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,43,0,0,0.26
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,42,0,0,0.25
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,526.1142,43,0,0,0.26
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,143.0448,25,0,3430669,0.1
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,"S-(1,2-dicarboxyethyl) glutathione",526.1142,115.0023,25,0,2256861,0.09
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,52,0,0,0.25
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,45,0,0,0.25
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,4836694,0.1
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,6235956,0.1
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,6003032,0.1
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,6148314,0.1
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,50,0,6933228,0.1
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,49,0,5736252,0.1
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,48,0,4422323,0.11
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,47,0,5368291,0.1
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,47,9343,5242010,0.1
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,46,0,4559553,0.1
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,46,0,3646110,0.1
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,4620765,0.1
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,41,0,6838161,0.11
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,40,0,5204870,0.1
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,40,0,6189174,0.11
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,38,91852,5161561,0.1
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,36,0,4976126,0.1
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,41,0,6026123,0.11
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,40,0,5855118,0.11
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,41,0,5867811,0.1
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,3904500,0.1
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,44,0,5122822,0.1
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,5878146,0.1
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,48,0,4156958,0.11
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,5587301,0.1
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,44,0,5923198,0.1
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,4609880,0.1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,45,0,5601215,0.1
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,5499633,0.1
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,44,0,5582384,0.1
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,44,0,5756576,0.1
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,51,0,6019382,0.11
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,8223366,0.1
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,4926576,0.11
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,5516937,0.1
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,39,0,5429480,0.1
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,39,0,5249343,0.1
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,40,0,5049803,0.11
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,0,5190348,0.11
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,43,0,3940076,0.1
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,42,96149,6237502,0.1
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyD5,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",531.1456,531.1456,43,0,5913229,0.1
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,52,0,0,0.25
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,45,0,0,0.25
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyC13,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,485264,0.09
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyC13,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,697889,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyC13,precursor,,0,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,671155,0.09
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyC13,precursor,,5,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,737166,0.03
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyC13,precursor,,10,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,50,0,820214,0.09
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyC13,precursor,,20,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,49,0,730547,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyC13,precursor,,30,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,48,0,508126,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyC13,precursor,,50,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,47,0,650977,0.09
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyC13,precursor,,70,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,47,0,688934,0.08
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyC13,precursor,,85,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,46,0,588338,0.09
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyC13,precursor,,100,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,46,0,494666,0.04
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyC13,precursor,,300,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,616419,0.09
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyC13,precursor,,500,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,41,0,995201,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyC13,precursor,,700,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,40,0,807526,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyC13,precursor,,1000,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,40,0,838256,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyC13,precursor,,3000,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,38,0,707641,0.09
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyC13,precursor,,7000,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,36,0,762232,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,41,0,909082,0.09
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,40,0,945908,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,41,0,934213,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,515015,0.09
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,44,0,707155,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,911922,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,48,0,445945,0.09
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,838820,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,44,0,873071,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,695654,0.09
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,45,0,887612,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,801753,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,44,0,787236,0.04
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,44,0,747065,0.1
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,51,0,916928,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,1160938,0.03
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,737794,0.04
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,743471,0.09
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,39,0,821897,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,39,0,795206,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,40,0,767579,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,822539,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,43,0,548851,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,42,0,967676,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyC13,precursor,,,molecules,"S-(1,2-dicarboxyethyl) glutathione",532.13433,532.13433,43,0,847254,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,light,precursor,,,molecules,S-(5′-adenosyl)-L-homocysteine,487.1405,487.1405,22,0,33882,0.01
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,light,precursor,,,molecules,S-(5′-adenosyl)-L-homocysteine,487.1405,487.1405,18,0,4100,0.01
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,precursor,,0,molecules,S-(5′-adenosyl)-L-homocysteine,487.1405,487.1405,19,31487,8526,0.06
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,precursor,,0,molecules,S-(5′-adenosyl)-L-homocysteine,487.1405,487.1405,19,25959,28955,0.08
